Market,Strategy,Gamma,Obs,Start,End,Ann. Arithmetic Mean,Ann. Geometric Return,Ann. Vol,MV CEQ Ann.,CRRA CE Ann.,Min Monthly Return,CRRA Domain Valid,Delta MV CEQ Ann. vs 60/40,Delta MV CEQ CI Low vs 60/40,Delta MV CEQ CI High vs 60/40,Delta MV CEQ Positive vs 60/40,Delta CRRA CE Ann. vs 60/40,Delta CRRA CE CI Low vs 60/40,Delta CRRA CE CI High vs 60/40,Delta CRRA CE Positive vs 60/40,Bootstrap P(Delta MV <= 0) vs 60/40,Bootstrap P(Delta CRRA <= 0) vs 60/40,Fee Eq. bps vs 60/40,CRRA Fee Eq. bps vs 60/40,Delta MV CEQ Ann. vs 1/N Equity-Bond,Delta MV CEQ CI Low vs 1/N Equity-Bond,Delta MV CEQ CI High vs 1/N Equity-Bond,Delta MV CEQ Positive vs 1/N Equity-Bond,Delta CRRA CE Ann. vs 1/N Equity-Bond,Delta CRRA CE CI Low vs 1/N Equity-Bond,Delta CRRA CE CI High vs 1/N Equity-Bond,Delta CRRA CE Positive vs 1/N Equity-Bond,Bootstrap P(Delta MV <= 0) vs 1/N Equity-Bond,Bootstrap P(Delta CRRA <= 0) vs 1/N Equity-Bond,Fee Eq. bps vs 1/N Equity-Bond,CRRA Fee Eq. bps vs 1/N Equity-Bond
EU,Buy-and-Hold Equity,1.0,127,2015-09-30,2026-07-31,0.08493878995721423,0.06878760083265467,0.1834815858759378,0.06810604377943966,0.06878760083265512,-0.3396611105639215,True,0.022261494342274812,-0.011881994427676389,0.05909321906923031,False,0.022212658615144987,-0.0144290809497882,0.06634824613474409,False,0.098,0.121,222.61494342274813,222.12658615144986,0.028615526322686796,-0.013829912439303703,0.07439825854712778,False,0.028703271662401608,-0.01687470316720935,0.08277559625547104,False,0.0935,0.1105,286.155263226868,287.0327166240161
EU,60/40,1.0,127,2015-09-30,2026-07-31,0.05234626715352249,0.04657494221751057,0.11403260688380007,0.045844549437164844,0.04657494221751013,-0.2050293565963359,True,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0,0.006354031980411984,-0.0018555347139002877,0.015245217548215395,False,0.0064906130472566215,-0.002148574666243061,0.016672289960179235,False,0.067,0.072,63.54031980411984,64.90613047256622
EU,1/N Equity-Bond,1.0,127,2015-09-30,2026-07-31,0.044240423235412614,0.0400843291702524,0.09746697675274178,0.03949051745675286,0.04008432917025351,-0.1713204064891022,True,-0.006354031980411984,-0.015245217548215399,0.0018555347139002864,False,-0.0064906130472566215,-0.016672289960179238,0.0021485746662430606,False,0.933,0.928,-63.54031980411984,-64.90613047256622,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0
EU,RSM Returns Only,1.0,127,2015-09-30,2026-07-31,0.04413451032710495,0.034593715240892386,0.13711367213004963,0.03473443078461157,0.03459371524089261,-0.2685692858867345,True,-0.011110118652553277,-0.040423314293597655,0.012114741592464617,False,-0.01198122697661752,-0.04180809624599001,0.013188660936633095,False,0.774,0.7755,-111.10118652553277,-119.8122697661752,-0.004756086672141294,-0.03954810778104462,0.026198282180304282,False,-0.005490613929360899,-0.04054792251024457,0.02849508423540607,False,0.563,0.5755,-47.560866721412935,-54.90613929360899
EU,RSM RV,1.0,127,2015-09-30,2026-07-31,0.043753073484522335,0.03416650884988659,0.13729042999582272,0.03432874240030339,0.03416650884988681,-0.2691876640286391,True,-0.011515807036861454,-0.04129185839726179,0.014362205200376234,False,-0.012408433367623317,-0.04262879846215021,0.01565547235943059,False,0.7555,0.759,-115.15807036861455,-124.08433367623317,-0.0051617750564494705,-0.039851105850078075,0.02758430230059758,False,-0.005917820320366696,-0.042108624684507615,0.03043941046036707,False,0.558,0.57,-51.617750564494706,-59.17820320366695
EU,RSM RV + Log VRP,1.0,127,2015-09-30,2026-07-31,0.03853589038958427,0.028897314210667213,0.1365503269551993,0.029212894493798353,0.02889731421066677,-0.2695036658780776,True,-0.016631654943366492,-0.046253261322699885,0.00998665785686631,False,-0.01767762800684336,-0.047101919397206836,0.010896297011813594,False,0.8565,0.8585,-166.31654943366493,-176.7762800684336,-0.010277622962954508,-0.04558067373920641,0.02316144783408601,False,-0.011187014959586739,-0.04621552139206286,0.025117375434171883,False,0.6805,0.6875,-102.77622962954509,-111.87014959586739
EU,RSM RV + Raw VRP,1.0,127,2015-09-30,2026-07-31,0.026835911478866596,0.01928000762531279,0.12019910461074874,0.019611999104253736,0.01928000762531301,-0.2417441862111611,True,-0.02623255033291111,-0.05816281377749273,-0.001983991782059478,False,-0.027294934592197118,-0.05845349888863187,-0.0022169290119320893,False,0.9825,0.9825,-262.3255033291111,-272.9493459219712,-0.019878518352499125,-0.055072814399586424,0.008834506984438937,False,-0.020804321544940496,-0.05588552784044588,0.009294182332556772,False,0.899,0.9005,-198.78518352499125,-208.04321544940495
EU,HMM RV,1.0,127,2015-09-30,2026-07-31,0.01794383361330729,0.009633792334591273,0.12328945624404268,0.01034368860283143,0.009633792334592384,-0.2722396577881544,True,-0.03550086083433342,-0.07990625026024752,-0.008495115250170047,False,-0.036941149882917745,-0.0817091634832079,-0.00908072629178091,False,0.9935,0.9935,-355.0086083433342,-369.41149882917745,-0.02914682885392143,-0.0759749583677092,7.307281379152708e-05,False,-0.030450536835661124,-0.07705119842859304,9.117252566518429e-05,False,0.974,0.974,-291.4682885392143,-304.50536835661126
EU,HMM RV + Log VRP,1.0,127,2015-09-30,2026-07-31,0.015767317400836377,0.007459785421079612,0.12311239830449812,0.008188986092693683,0.007459785421080056,-0.2722430097675262,True,-0.03765556334447116,-0.08279862805690132,-0.009349239808015282,False,-0.03911515679643007,-0.08328038394983178,-0.009915852212086653,False,0.9975,0.9975,-376.55563344471165,-391.15156796430074,-0.03130153136405918,-0.07939073560866722,-0.0016486895717892857,False,-0.03262454374917345,-0.07970892439794622,-0.0017566265703342914,False,0.9815,0.9815,-313.0153136405918,-326.2454374917345
EU,Synthetic Pure VRP Proxy,1.0,127,2015-09-30,2026-07-31,-0.4298943394954547,-0.3624902881610116,0.15078443724244997,-0.4412623127527159,-0.3624902881610119,-0.2123615891478793,True,-0.48710686218988075,-0.6449260440251485,-0.322715853783016,False,-0.40906523037852205,-0.5217237438494775,-0.2845918281736872,False,1.0,1.0,-4871.068621898808,-4090.6523037852203,-0.48075283020946874,-0.633365785168563,-0.3192103973143973,False,-0.4025746173312654,-0.5093684440202347,-0.28183676370452143,False,1.0,1.0,-4807.528302094687,-4025.7461733126543
